Entity,Date,Cases,Deaths,Daily tests,iso_alpha,month
Denmark,2020-05-12,10513.0,524.0,14783.0,DNK,5
Morocco,2020-05-12,6281.0,188.0,2835.0,MAR,5
Trinidad and Tobago,2020-05-12,116.0,8.0,45.0,TTO,5
Rwanda,2020-05-12,285.0,0.0,574.0,RWA,5
Iraq,2020-05-12,2818.0,110.0,2756.0,IRQ,5
Tunisia,2020-05-12,1032.0,45.0,2200.0,TUN,5
Bahrain,2020-05-12,5236.0,8.0,7118.0,BHR,5
Ghana,2020-05-12,4700.0,22.0,3249.0,GHA,5
Serbia,2020-05-12,10176.0,218.0,5700.0,SRB,5
Mexico,2020-05-12,51437.0,3573.0,7048.0,MEX,5
Austria,2020-05-12,15874.0,620.0,9830.0,AUT,5
Panama,2020-05-12,8616.0,249.0,2389.0,PAN,5
Bolivia,2020-05-12,2831.0,122.0,527.0,BOL,5
Romania,2020-05-12,15588.0,972.0,6964.0,ROU,5
Poland,2020-05-13,16921.0,839.0,19193.0,POL,5
Italy,2020-05-13,221216.0,30911.0,61973.0,ITA,5
Israel,2020-05-13,16529.0,260.0,8272.0,ISR,5
Senegal,2020-05-13,1995.0,19.0,920.0,SEN,5
Saudi Arabia,2020-05-13,42925.0,264.0,16639.0,SAU,5
Iran,2020-05-13,110767.0,6733.0,14057.0,IRN,5
Japan,2020-05-13,16024.0,668.0,0.0,JPN,5
Indonesia,2020-05-13,14749.0,1007.0,3844.0,IDN,5
Austria,2020-05-13,15910.0,623.0,6938.0,AUT,5
Jamaica,2020-05-13,507.0,9.0,0.0,JAM,5
Bahrain,2020-05-13,5531.0,9.0,7672.0,BHR,5
India,2020-05-13,74281.0,2415.0,94671.0,IND,5
Portugal,2020-05-13,27913.0,1163.0,18215.0,PRT,5
Jordan,2020-05-13,576.0,9.0,0.0,JOR,5
Paraguay,2020-05-13,737.0,10.0,672.0,PRY,5
Iraq,2020-05-13,2913.0,112.0,4183.0,IRQ,5
Philippines,2020-05-13,11350.0,751.0,8766.0,PHL,5
Ireland,2020-05-13,23242.0,1488.0,4674.0,IRL,5
Hungary,2020-05-13,3341.0,430.0,3781.0,HUN,5
Ghana,2020-05-13,5127.0,22.0,3252.0,GHA,5
Iceland,2020-05-13,1801.0,10.0,551.0,ISL,5
Zambia,2020-05-13,441.0,7.0,432.0,ZMB,5
Guatemala,2020-05-13,1199.0,27.0,634.0,GTM,5
Kenya,2020-05-13,715.0,36.0,1516.0,KEN,5
Romania,2020-05-13,15778.0,1002.0,8621.0,ROU,5
Vietnam,2020-05-13,288.0,0.0,0.0,VNM,5
Panama,2020-05-13,8783.0,252.0,0.0,PAN,5
Bangladesh,2020-05-13,16660.0,250.0,7900.0,BGD,5
Norway,2020-05-13,8135.0,228.0,4468.0,NOR,5
Rwanda,2020-05-13,286.0,0.0,866.0,RWA,5
Croatia,2020-05-13,2207.0,91.0,1257.0,HRV,5
Sweden,2020-05-13,28056.0,3749.0,0.0,SWE,5
United Kingdom,2020-05-13,214306.0,32193.0,80713.0,GBR,5
Turkey,2020-05-13,141475.0,3894.0,33332.0,TUR,5
New Zealand,2020-05-13,1147.0,21.0,6857.0,NZL,5
Greece,2020-05-13,2744.0,152.0,5988.0,GRC,5
Switzerland,2020-05-13,30297.0,1560.0,6230.0,CHE,5
Slovenia,2020-05-13,1463.0,102.0,984.0,SVN,5
Peru,2020-05-13,72059.0,2057.0,2307.0,PER,5
Canada,2020-05-13,71157.0,5169.0,27304.0,CAN,5
Myanmar,2020-05-13,180.0,6.0,420.0,MMR,5
Bolivia,2020-05-13,2964.0,128.0,525.0,BOL,5
Thailand,2020-05-13,3017.0,56.0,7440.0,THA,5
El Salvador,2020-05-13,1037.0,20.0,2082.0,SLV,5
Czech Republic,2020-05-13,8221.0,283.0,7687.0,CZE,5
United States,2020-05-13,1369964.0,82387.0,440998.0,USA,5
Sri Lanka,2020-05-13,889.0,9.0,889.0,LKA,5
Nigeria,2020-05-13,4787.0,158.0,990.0,NGA,5
Madagascar,2020-05-13,192.0,0.0,0.0,MDG,5
Ethiopia,2020-05-13,261.0,5.0,2650.0,ETH,5
Kuwait,2020-05-13,10277.0,75.0,0.0,KWT,5
Colombia,2020-05-13,12272.0,493.0,6061.0,COL,5
Belgium,2020-05-13,55112.0,8777.0,23140.0,BEL,5
Malaysia,2020-05-13,6742.0,109.0,0.0,MYS,5
Cuba,2020-05-13,1804.0,78.0,2013.0,CUB,5
Australia,2020-05-13,6964.0,97.0,31098.0,AUS,5
Chile,2020-05-13,31721.0,335.0,10410.0,CHL,5
Ecuador,2020-05-13,30419.0,2327.0,97.0,ECU,5
Mexico,2020-05-13,54340.0,3926.0,6962.0,MEX,5
Dominican Republic,2020-05-13,10900.0,402.0,746.0,DOM,5
Mauritania,2020-05-13,8.0,1.0,5.0,MRT,5
Algeria,2020-05-13,6067.0,515.0,0.0,DZA,5
Finland,2020-05-13,6003.0,275.0,4011.0,FIN,5
Nepal,2020-05-13,217.0,0.0,2376.0,NPL,5
Zimbabwe,2020-05-13,37.0,4.0,133.0,ZWE,5
Morocco,2020-05-13,6418.0,188.0,4055.0,MAR,5
Denmark,2020-05-13,10591.0,528.0,14759.0,DNK,5
Bulgaria,2020-05-13,2023.0,95.0,1387.0,BGR,5
Namibia,2020-05-13,16.0,0.0,164.0,NAM,5
South Africa,2020-05-13,11350.0,206.0,16655.0,ZAF,5
Libya,2020-05-13,64.0,3.0,120.0,LBY,5
Pakistan,2020-05-13,34336.0,737.0,11848.0,PAK,5
Serbia,2020-05-13,10243.0,220.0,5299.0,SRB,5
Malawi,2020-05-13,58.0,3.0,0.0,MWI,5
Uruguay,2020-05-13,717.0,19.0,0.0,URY,5
Tunisia,2020-05-13,1032.0,45.0,1339.0,TUN,5
Mozambique,2020-05-13,104.0,0.0,375.0,MOZ,5
Togo,2020-05-13,199.0,11.0,333.0,TGO,5
Oman,2020-05-13,3721.0,17.0,0.0,OMN,5
Uganda,2020-05-13,126.0,0.0,0.0,UGA,5
Trinidad and Tobago,2020-05-13,116.0,8.0,55.0,TTO,5
Costa Rica,2020-05-13,804.0,7.0,446.0,CRI,5
France,2020-05-13,140227.0,26991.0,40034.0,FRA,5
Philippines,2020-05-14,11618.0,772.0,16620.0,PHL,5
Togo,2020-05-14,219.0,11.0,422.0,TGO,5
Finland,2020-05-14,6054.0,284.0,3896.0,FIN,5
Nigeria,2020-05-14,4971.0,164.0,1249.0,NGA,5
India,2020-05-14,78003.0,2549.0,92791.0,IND,5
Kenya,2020-05-14,737.0,40.0,1486.0,KEN,5
Nepal,2020-05-14,219.0,0.0,1324.0,NPL,5
Cuba,2020-05-14,1810.0,79.0,2232.0,CUB,5
Sweden,2020-05-14,28754.0,3799.0,0.0,SWE,5
Malawi,2020-05-14,63.0,3.0,75.0,MWI,5
El Salvador,2020-05-14,1112.0,20.0,2229.0,SLV,5
Ethiopia,2020-05-14,263.0,5.0,3580.0,ETH,5
Portugal,2020-05-14,28132.0,1175.0,18329.0,PRT,5
Australia,2020-05-14,6975.0,98.0,34455.0,AUS,5
Uganda,2020-05-14,139.0,0.0,0.0,UGA,5
United Kingdom,2020-05-14,217708.0,32640.0,81595.0,GBR,5
Chile,2020-05-14,34381.0,346.0,11502.0,CHL,5
Slovenia,2020-05-14,1464.0,103.0,1023.0,SVN,5
Pakistan,2020-05-14,35788.0,770.0,13051.0,PAK,5
Morocco,2020-05-14,6512.0,188.0,2052.0,MAR,5
Algeria,2020-05-14,6253.0,522.0,0.0,DZA,5
Greece,2020-05-14,2760.0,155.0,4191.0,GRC,5
Namibia,2020-05-14,16.0,0.0,243.0,NAM,5
Oman,2020-05-14,4019.0,17.0,0.0,OMN,5
Costa Rica,2020-05-14,815.0,7.0,315.0,CRI,5
Libya,2020-05-14,64.0,3.0,56.0,LBY,5
Tunisia,2020-05-14,1032.0,45.0,1916.0,TUN,5
Hungary,2020-05-14,3380.0,436.0,4758.0,HUN,5
Saudi Arabia,2020-05-14,44830.0,273.0,16678.0,SAU,5
Poland,2020-05-14,17204.0,861.0,21564.0,POL,5
South Africa,2020-05-14,12074.0,219.0,16666.0,ZAF,5
France,2020-05-14,140734.0,27074.0,43335.0,FRA,5
Ireland,2020-05-14,23401.0,1497.0,6210.0,IRL,5
Panama,2020-05-14,8944.0,256.0,0.0,PAN,5
Colombia,2020-05-14,12930.0,509.0,5251.0,COL,5
Canada,2020-05-14,72278.0,5304.0,30716.0,CAN,5
Norway,2020-05-14,8158.0,229.0,4202.0,NOR,5
Croatia,2020-05-14,2213.0,94.0,1603.0,HRV,5
Mexico,2020-05-14,57435.0,4220.0,7238.0,MEX,5
Jordan,2020-05-14,582.0,9.0,0.0,JOR,5
Japan,2020-05-14,16079.0,687.0,0.0,JPN,5
Bahrain,2020-05-14,5816.0,10.0,5557.0,BHR,5
Bangladesh,2020-05-14,17822.0,269.0,7392.0,BGD,5
Iceland,2020-05-14,1802.0,10.0,593.0,ISL,5
Iran,2020-05-14,112725.0,6783.0,14238.0,IRN,5
Peru,2020-05-14,76306.0,2169.0,2627.0,PER,5
Trinidad and Tobago,2020-05-14,116.0,8.0,29.0,TTO,5
Madagascar,2020-05-14,212.0,0.0,0.0,MDG,5
Mozambique,2020-05-14,107.0,0.0,379.0,MOZ,5
Zambia,2020-05-14,446.0,7.0,1560.0,ZMB,5
Iraq,2020-05-14,3032.0,115.0,3933.0,IRQ,5
Ghana,2020-05-14,5408.0,24.0,3938.0,GHA,5
Kuwait,2020-05-14,11028.0,82.0,4930.0,KWT,5
Italy,2020-05-14,222104.0,31106.0,71876.0,ITA,5
Belgium,2020-05-14,55433.0,8833.0,20263.0,BEL,5
Turkey,2020-05-14,143114.0,3952.0,34821.0,TUR,5
Mauritania,2020-05-14,9.0,2.0,0.0,MRT,5
Jamaica,2020-05-14,509.0,9.0,0.0,JAM,5
Bulgaria,2020-05-14,2069.0,96.0,1611.0,BGR,5
Sri Lanka,2020-05-14,915.0,9.0,1489.0,LKA,5
Denmark,2020-05-14,10667.0,534.0,12995.0,DNK,5
Dominican Republic,2020-05-14,11196.0,409.0,2245.0,DOM,5
United States,2020-05-14,1390746.0,84133.0,446472.0,USA,5
Senegal,2020-05-14,2105.0,22.0,992.0,SEN,5
Switzerland,2020-05-14,30330.0,1563.0,5706.0,CHE,5
Uruguay,2020-05-14,719.0,19.0,709.0,URY,5
Serbia,2020-05-14,10295.0,222.0,6194.0,SRB,5
Guatemala,2020-05-14,1342.0,29.0,600.0,GTM,5
Austria,2020-05-14,15964.0,624.0,8354.0,AUT,5
New Zealand,2020-05-14,1147.0,21.0,6582.0,NZL,5
Vietnam,2020-05-14,288.0,0.0,0.0,VNM,5
Bolivia,2020-05-14,3148.0,142.0,554.0,BOL,5
Romania,2020-05-14,16002.0,1016.0,8413.0,ROU,5
Indonesia,2020-05-14,15438.0,1028.0,4241.0,IDN,5
Paraguay,2020-05-14,740.0,11.0,595.0,PRY,5
Malaysia,2020-05-14,6779.0,111.0,0.0,MYS,5
Zimbabwe,2020-05-14,37.0,4.0,0.0,ZWE,5
Israel,2020-05-14,16548.0,264.0,8416.0,ISR,5
Czech Republic,2020-05-14,8269.0,290.0,6902.0,CZE,5
Ecuador,2020-05-14,30486.0,2334.0,64.0,ECU,5
Rwanda,2020-05-14,287.0,0.0,895.0,RWA,5
Thailand,2020-05-14,3017.0,56.0,7010.0,THA,5
Myanmar,2020-05-14,181.0,6.0,513.0,MMR,5
Dominican Republic,2020-05-15,11320.0,422.0,2251.0,DOM,5
Uruguay,2020-05-15,724.0,19.0,1000.0,URY,5
Japan,2020-05-15,16193.0,710.0,0.0,JPN,5
Mexico,2020-05-15,60485.0,4477.0,7739.0,MEX,5
Thailand,2020-05-15,3018.0,56.0,8075.0,THA,5
Malaysia,2020-05-15,6819.0,112.0,126964.0,MYS,5
Poland,2020-05-15,17615.0,883.0,20162.0,POL,5
Philippines,2020-05-15,11876.0,790.0,10529.0,PHL,5
Ghana,2020-05-15,5530.0,24.0,1454.0,GHA,5
Chile,2020-05-15,37040.0,358.0,16095.0,CHL,5
Oman,2020-05-15,4341.0,19.0,0.0,OMN,5
Trinidad and Tobago,2020-05-15,116.0,8.0,65.0,TTO,5
Serbia,2020-05-15,10374.0,224.0,5873.0,SRB,5
New Zealand,2020-05-15,1148.0,21.0,5780.0,NZL,5
Colombia,2020-05-15,13610.0,525.0,6062.0,COL,5
Zambia,2020-05-15,654.0,7.0,324.0,ZMB,5
Finland,2020-05-15,6145.0,287.0,4353.0,FIN,5
Algeria,2020-05-15,6442.0,529.0,0.0,DZA,5
Bahrain,2020-05-15,6198.0,10.0,11415.0,BHR,5
Peru,2020-05-15,80604.0,2267.0,4022.0,PER,5
Israel,2020-05-15,16579.0,265.0,5696.0,ISR,5
Mauritania,2020-05-15,16.0,2.0,0.0,MRT,5
Indonesia,2020-05-15,16006.0,1043.0,4247.0,IDN,5
Mozambique,2020-05-15,115.0,0.0,242.0,MOZ,5
Italy,2020-05-15,223096.0,31368.0,68176.0,ITA,5
Sri Lanka,2020-05-15,925.0,9.0,938.0,LKA,5
Croatia,2020-05-15,2221.0,94.0,1228.0,HRV,5
United States,2020-05-15,1417889.0,85906.0,443411.0,USA,5
Turkey,2020-05-15,144749.0,4007.0,38565.0,TUR,5
Guatemala,2020-05-15,1518.0,29.0,762.0,GTM,5
Madagascar,2020-05-15,230.0,0.0,0.0,MDG,5
Norway,2020-05-15,8175.0,232.0,4172.0,NOR,5
Canada,2020-05-15,73401.0,5472.0,33158.0,CAN,5
Kuwait,2020-05-15,11975.0,88.0,4074.0,KWT,5
Jamaica,2020-05-15,509.0,9.0,0.0,JAM,5
Saudi Arabia,2020-05-15,46869.0,283.0,17758.0,SAU,5
Senegal,2020-05-15,2189.0,23.0,1128.0,SEN,5
Paraguay,2020-05-15,754.0,11.0,672.0,PRY,5
Iceland,2020-05-15,1802.0,10.0,523.0,ISL,5
Bangladesh,2020-05-15,18863.0,283.0,8582.0,BGD,5
Iraq,2020-05-15,3143.0,115.0,2921.0,IRQ,5
Zimbabwe,2020-05-15,37.0,4.0,0.0,ZWE,5
Australia,2020-05-15,6989.0,98.0,40336.0,AUS,5
Belgium,2020-05-15,55738.0,8876.0,20884.0,BEL,5
Ecuador,2020-05-15,30502.0,2338.0,3532.0,ECU,5
India,2020-05-15,81970.0,2649.0,92911.0,IND,5
Jordan,2020-05-15,586.0,9.0,0.0,JOR,5
Togo,2020-05-15,238.0,11.0,244.0,TGO,5
Namibia,2020-05-15,16.0,0.0,0.0,NAM,5
Denmark,2020-05-15,10713.0,538.0,12670.0,DNK,5
Uganda,2020-05-15,160.0,0.0,0.0,UGA,5
Bulgaria,2020-05-15,2100.0,99.0,1608.0,BGR,5
Bolivia,2020-05-15,3372.0,152.0,644.0,BOL,5
Panama,2020-05-15,9118.0,260.0,868.0,PAN,5
United Kingdom,2020-05-15,221015.0,32992.0,88046.0,GBR,5
Malawi,2020-05-15,63.0,3.0,66.0,MWI,5
Vietnam,2020-05-15,312.0,0.0,0.0,VNM,5
Kenya,2020-05-15,758.0,42.0,2100.0,KEN,5
Ireland,2020-05-15,23827.0,1506.0,5699.0,IRL,5
South Africa,2020-05-15,12739.0,238.0,18537.0,ZAF,5
Morocco,2020-05-15,6607.0,190.0,3694.0,MAR,5
Rwanda,2020-05-15,287.0,0.0,1058.0,RWA,5
Ethiopia,2020-05-15,272.0,5.0,3707.0,ETH,5
France,2020-05-15,141356.0,27425.0,48659.0,FRA,5
Tunisia,2020-05-15,1032.0,45.0,781.0,TUN,5
Romania,2020-05-15,16247.0,1046.0,8384.0,ROU,5
Nigeria,2020-05-15,5162.0,167.0,0.0,NGA,5
Pakistan,2020-05-15,37218.0,803.0,13700.0,PAK,5
Sweden,2020-05-15,29411.0,3845.0,0.0,SWE,5
Myanmar,2020-05-15,181.0,6.0,639.0,MMR,5
Costa Rica,2020-05-15,830.0,8.0,209.0,CRI,5
Austria,2020-05-15,16005.0,626.0,6745.0,AUT,5
Hungary,2020-05-15,3417.0,442.0,3979.0,HUN,5
Switzerland,2020-05-15,30380.0,1588.0,5597.0,CHE,5
Greece,2020-05-15,2770.0,156.0,3782.0,GRC,5
Czech Republic,2020-05-15,8351.0,293.0,6790.0,CZE,5
Cuba,2020-05-15,1830.0,79.0,2460.0,CUB,5
Libya,2020-05-15,64.0,3.0,95.0,LBY,5
Iran,2020-05-15,114533.0,6854.0,14832.0,IRN,5
El Salvador,2020-05-15,1210.0,23.0,2270.0,SLV,5
Slovenia,2020-05-15,1465.0,103.0,1151.0,SVN,5
Portugal,2020-05-15,28319.0,1184.0,20498.0,PRT,5
Nepal,2020-05-15,258.0,0.0,1250.0,NPL,5
Belgium,2020-05-16,56084.0,8921.0,14425.0,BEL,5
Libya,2020-05-16,64.0,3.0,56.0,LBY,5
Austria,2020-05-16,16068.0,628.0,6042.0,AUT,5
Algeria,2020-05-16,6629.0,536.0,0.0,DZA,5
Italy,2020-05-16,223885.0,31610.0,69179.0,ITA,5
Iceland,2020-05-16,1802.0,10.0,133.0,ISL,5
Finland,2020-05-16,6228.0,293.0,3450.0,FIN,5
France,2020-05-16,141919.0,27555.0,16731.0,FRA,5
Tunisia,2020-05-16,1035.0,45.0,1061.0,TUN,5
Ghana,2020-05-16,5638.0,28.0,0.0,GHA,5
Costa Rica,2020-05-16,843.0,8.0,665.0,CRI,5
Romania,2020-05-16,16437.0,1056.0,9133.0,ROU,5
Ireland,2020-05-16,23956.0,1518.0,6334.0,IRL,5
Morocco,2020-05-16,6652.0,190.0,3388.0,MAR,5
Turkey,2020-05-16,146457.0,4055.0,42236.0,TUR,5
Colombia,2020-05-16,14216.0,546.0,7002.0,COL,5
Hungary,2020-05-16,3473.0,448.0,4192.0,HUN,5
Uruguay,2020-05-16,732.0,19.0,1016.0,URY,5
Paraguay,2020-05-16,759.0,11.0,452.0,PRY,5
South Africa,2020-05-16,13524.0,247.0,18004.0,ZAF,5
Serbia,2020-05-16,10438.0,225.0,6076.0,SRB,5
Iraq,2020-05-16,3193.0,117.0,3100.0,IRQ,5
Jordan,2020-05-16,596.0,9.0,0.0,JOR,5
Namibia,2020-05-16,16.0,0.0,0.0,NAM,5
Poland,2020-05-16,18016.0,907.0,22897.0,POL,5
Denmark,2020-05-16,10791.0,538.0,7698.0,DNK,5
Canada,2020-05-16,74602.0,5562.0,33508.0,CAN,5
Panama,2020-05-16,9268.0,266.0,1295.0,PAN,5
Norway,2020-05-16,8197.0,232.0,1301.0,NOR,5
Israel,2020-05-16,16589.0,266.0,1502.0,ISR,5
Oman,2020-05-16,4625.0,19.0,0.0,OMN,5
Zimbabwe,2020-05-16,42.0,4.0,874.0,ZWE,5
Croatia,2020-05-16,2222.0,95.0,857.0,HRV,5
Ethiopia,2020-05-16,287.0,5.0,4044.0,ETH,5
Zambia,2020-05-16,668.0,7.0,667.0,ZMB,5
Kuwait,2020-05-16,12860.0,96.0,4712.0,KWT,5
Senegal,2020-05-16,2310.0,25.0,989.0,SEN,5
Portugal,2020-05-16,28583.0,1190.0,15994.0,PRT,5
Bulgaria,2020-05-16,2138.0,102.0,1161.0,BGR,5
Saudi Arabia,2020-05-16,49176.0,292.0,38382.0,SAU,5
Thailand,2020-05-16,3025.0,56.0,6491.0,THA,5
Mauritania,2020-05-16,29.0,3.0,72.0,MRT,5
Uganda,2020-05-16,203.0,0.0,0.0,UGA,5
Chile,2020-05-16,39542.0,394.0,8813.0,CHL,5
Mexico,2020-05-16,63934.0,4767.0,4223.0,MEX,5
India,2020-05-16,85940.0,2752.0,94325.0,IND,5
Malaysia,2020-05-16,6855.0,112.0,9830.0,MYS,5
Bangladesh,2020-05-16,20065.0,298.0,6782.0,BGD,5
Trinidad and Tobago,2020-05-16,116.0,8.0,70.0,TTO,5
Philippines,2020-05-16,12091.0,806.0,9490.0,PHL,5
Togo,2020-05-16,263.0,11.0,470.0,TGO,5
Sweden,2020-05-16,30099.0,3903.0,0.0,SWE,5
Australia,2020-05-16,7019.0,98.0,31836.0,AUS,5
Iran,2020-05-16,116635.0,6902.0,14075.0,IRN,5
Slovenia,2020-05-16,1465.0,103.0,511.0,SVN,5
Cuba,2020-05-16,1840.0,79.0,2083.0,CUB,5
Switzerland,2020-05-16,30431.0,1594.0,3270.0,CHE,5
Greece,2020-05-16,2810.0,160.0,6268.0,GRC,5
Czech Republic,2020-05-16,8406.0,295.0,4197.0,CZE,5
Ecuador,2020-05-16,31467.0,2594.0,2139.0,ECU,5
Dominican Republic,2020-05-16,11739.0,424.0,921.0,DOM,5
Bolivia,2020-05-16,3577.0,164.0,853.0,BOL,5
Guatemala,2020-05-16,1643.0,30.0,593.0,GTM,5
United Kingdom,2020-05-16,223643.0,33342.0,88262.0,GBR,5
Mozambique,2020-05-16,119.0,0.0,374.0,MOZ,5
Bahrain,2020-05-16,6583.0,12.0,7646.0,BHR,5
Nigeria,2020-05-16,5445.0,171.0,0.0,NGA,5
Rwanda,2020-05-16,287.0,0.0,2041.0,RWA,5
United States,2020-05-16,1443397.0,87568.0,361609.0,USA,5
Indonesia,2020-05-16,16496.0,1076.0,3666.0,IDN,5
Kenya,2020-05-16,781.0,45.0,0.0,KEN,5
Nepal,2020-05-16,276.0,0.0,2777.0,NPL,5
Sri Lanka,2020-05-16,935.0,9.0,1081.0,LKA,5
Myanmar,2020-05-16,182.0,6.0,365.0,MMR,5
New Zealand,2020-05-16,1148.0,21.0,2379.0,NZL,5
El Salvador,2020-05-16,1265.0,25.0,2282.0,SLV,5
Madagascar,2020-05-16,238.0,0.0,0.0,MDG,5
Vietnam,2020-05-16,313.0,0.0,0.0,VNM,5
Pakistan,2020-05-16,38799.0,834.0,14814.0,PAK,5
Japan,2020-05-16,16237.0,725.0,0.0,JPN,5
Peru,2020-05-16,84495.0,2393.0,3295.0,PER,5
Jamaica,2020-05-16,511.0,9.0,242.0,JAM,5
Malawi,2020-05-16,63.0,3.0,41.0,MWI,5
Tunisia,2020-05-17,1035.0,45.0,869.0,TUN,5
Rwanda,2020-05-17,289.0,0.0,1135.0,RWA,5
Morocco,2020-05-17,6741.0,192.0,4953.0,MAR,5
Nigeria,2020-05-17,5621.0,176.0,1028.0,NGA,5
Romania,2020-05-17,16704.0,1081.0,6673.0,ROU,5
Austria,2020-05-17,16140.0,628.0,5116.0,AUT,5
Ecuador,2020-05-17,32763.0,2688.0,1375.0,ECU,5
Iran,2020-05-17,118392.0,6937.0,14256.0,IRN,5
Sweden,2020-05-17,30457.0,3951.0,0.0,SWE,5
United Kingdom,2020-05-17,226169.0,33753.0,75290.0,GBR,5
Bulgaria,2020-05-17,2211.0,108.0,1094.0,BGR,5
Malawi,2020-05-17,65.0,3.0,119.0,MWI,5
Belgium,2020-05-17,56231.0,8951.0,10103.0,BEL,5
Togo,2020-05-17,298.0,11.0,103.0,TGO,5
India,2020-05-17,90927.0,2872.0,93365.0,IND,5
South Africa,2020-05-17,14355.0,261.0,21314.0,ZAF,5
Bolivia,2020-05-17,3826.0,165.0,748.0,BOL,5
Jordan,2020-05-17,607.0,9.0,0.0,JOR,5
Dominican Republic,2020-05-17,11893.0,424.0,2189.0,DOM,5
Japan,2020-05-17,16285.0,744.0,0.0,JPN,5
Algeria,2020-05-17,6821.0,542.0,0.0,DZA,5
Peru,2020-05-17,88541.0,2523.0,2797.0,PER,5
Thailand,2020-05-17,3028.0,56.0,4043.0,THA,5
Madagascar,2020-05-17,283.0,0.0,0.0,MDG,5
Zimbabwe,2020-05-17,44.0,4.0,289.0,ZWE,5
Jamaica,2020-05-17,517.0,9.0,322.0,JAM,5
Norway,2020-05-17,8197.0,232.0,663.0,NOR,5
Bangladesh,2020-05-17,20995.0,314.0,8114.0,BGD,5
New Zealand,2020-05-17,1149.0,21.0,1552.0,NZL,5
Ireland,2020-05-17,24048.0,1533.0,6449.0,IRL,5
Bahrain,2020-05-17,6747.0,12.0,6640.0,BHR,5
Finland,2020-05-17,6286.0,297.0,2312.0,FIN,5
United States,2020-05-17,1467884.0,88754.0,306160.0,USA,5
Iceland,2020-05-17,1802.0,10.0,7.0,ISL,5
Indonesia,2020-05-17,17025.0,1089.0,4753.0,IDN,5
Sri Lanka,2020-05-17,960.0,9.0,1254.0,LKA,5
El Salvador,2020-05-17,1265.0,26.0,2189.0,SLV,5
Iraq,2020-05-17,3260.0,121.0,3107.0,IRQ,5
Portugal,2020-05-17,28810.0,1203.0,8970.0,PRT,5
Italy,2020-05-17,224760.0,31763.0,60101.0,ITA,5
Switzerland,2020-05-17,30489.0,1601.0,1743.0,CHE,5
Croatia,2020-05-17,2224.0,95.0,1452.0,HRV,5
Ghana,2020-05-17,5735.0,29.0,0.0,GHA,5
Chile,2020-05-17,41428.0,421.0,13171.0,CHL,5
Costa Rica,2020-05-17,853.0,10.0,576.0,CRI,5
Czech Republic,2020-05-17,8455.0,296.0,3553.0,CZE,5
Namibia,2020-05-17,16.0,0.0,0.0,NAM,5
Paraguay,2020-05-17,778.0,11.0,816.0,PRY,5
Saudi Arabia,2020-05-17,52016.0,302.0,15549.0,SAU,5
Ethiopia,2020-05-17,306.0,5.0,4225.0,ETH,5
Trinidad and Tobago,2020-05-17,116.0,8.0,23.0,TTO,5
Australia,2020-05-17,7036.0,98.0,26474.0,AUS,5
Poland,2020-05-17,18257.0,915.0,17263.0,POL,5
Zambia,2020-05-17,679.0,7.0,876.0,ZMB,5
Panama,2020-05-17,9449.0,269.0,1215.0,PAN,5
Denmark,2020-05-17,10858.0,543.0,7070.0,DNK,5
Nepal,2020-05-17,291.0,1.0,1470.0,NPL,5
Guatemala,2020-05-17,1763.0,33.0,340.0,GTM,5
Mauritania,2020-05-17,29.0,3.0,294.0,MRT,5
Mexico,2020-05-17,66085.0,5045.0,2901.0,MEX,5
Malaysia,2020-05-17,6872.0,113.0,9127.0,MYS,5
Serbia,2020-05-17,10496.0,228.0,6526.0,SRB,5
Libya,2020-05-17,65.0,3.0,43.0,LBY,5
Philippines,2020-05-17,12305.0,817.0,9095.0,PHL,5
Greece,2020-05-17,2819.0,162.0,2242.0,GRC,5
Mozambique,2020-05-17,129.0,0.0,276.0,MOZ,5
Oman,2020-05-17,5029.0,21.0,0.0,OMN,5
Vietnam,2020-05-17,318.0,0.0,0.0,VNM,5
Colombia,2020-05-17,14939.0,562.0,6303.0,COL,5
Canada,2020-05-17,75853.0,5679.0,30475.0,CAN,5
Slovenia,2020-05-17,1466.0,103.0,479.0,SVN,5
France,2020-05-17,142291.0,27643.0,6692.0,FRA,5
Uruguay,2020-05-17,733.0,19.0,811.0,URY,5
Turkey,2020-05-17,148067.0,4096.0,35369.0,TUR,5
Kuwait,2020-05-17,13802.0,107.0,3760.0,KWT,5
Kenya,2020-05-17,830.0,50.0,0.0,KEN,5
Senegal,2020-05-17,2429.0,25.0,816.0,SEN,5
Myanmar,2020-05-17,182.0,6.0,562.0,MMR,5
Hungary,2020-05-17,3509.0,451.0,3708.0,HUN,5
Pakistan,2020-05-17,40151.0,873.0,14146.0,PAK,5
Uganda,2020-05-17,227.0,0.0,0.0,UGA,5
Cuba,2020-05-17,1862.0,79.0,1951.0,CUB,5
Israel,2020-05-17,16608.0,268.0,4633.0,ISR,5
Panama,2020-05-18,9606.0,275.0,713.0,PAN,5
Peru,2020-05-18,92273.0,2648.0,2788.0,PER,5
Bangladesh,2020-05-18,22268.0,328.0,9788.0,BGD,5
Czech Republic,2020-05-18,8475.0,297.0,7458.0,CZE,5
Switzerland,2020-05-18,30504.0,1602.0,4412.0,CHE,5
Guatemala,2020-05-18,1912.0,35.0,851.0,GTM,5
Indonesia,2020-05-18,17514.0,1148.0,2556.0,IDN,5
Myanmar,2020-05-18,187.0,6.0,576.0,MMR,5
